Date,GOOGL,AAPL,AMZN,BA,C,INTC,JPM,MSFT,NVDA,WFC
2015-07-14,29.10349464416504,28.16936683654785,23.278499603271484,130.85800170898438,42.55202102661133,23.077186584472656,53.133522033691406,39.6292839050293,0.4814395606517792,43.307395935058594
2015-07-17,34.85464859008789,29.068653106689453,24.15049934387207,130.05201721191406,44.7134895324707,22.937095642089844,53.264347076416016,40.49796295166016,0.4857966303825378,43.829349517822266
2015-07-22,34.62946701049805,28.0819034576416,24.41349983215332,129.724365234375,45.923606872558594,22.267742156982425,53.93390274047851,39.55979919433594,0.4698210954666137,44.268104553222656
2015-07-27,32.79461669921875,27.53246307373047,26.570499420166016,124.90628051757812,44.11223983764648,22.06537628173828,52.34082794189453,39.39473724365234,0.4674006402492523,43.56459045410156
2015-07-30,33.10797882080078,27.44276428222656,26.83799934387207,126.65992736816406,44.85049819946289,22.50123786926269,53.133522033691406,40.72382736206055,0.4845863580703735,43.98821258544922
2015-08-04,32.94457244873047,25.709228515625,26.59499931335449,127.12931823730467,44.5381965637207,22.672468185424805,52.687137603759766,41.297157287597656,0.4930580556392669,43.73858642578125
2015-08-07,33.09951400756836,26.023845672607425,26.131000518798828,126.9421615600586,44.11161422729492,22.66461563110352,52.371612548828125,40.60221862792969,0.556233286857605,43.75761032104492
2015-08-12,34.4486198425293,25.960763931274418,26.295499801635746,126.95106506347656,43.349891662597656,23.119792938232425,51.74822998046875,40.60221862792969,0.5741453170776367,43.186553955078125
2015-08-17,34.58014297485352,26.393291473388672,26.76099967956543,128.7426300048828,44.00497817993164,22.82157325744629,52.3869743347168,41.10604095458984,0.566157341003418,43.6662483215332
2015-08-20,33.85128402709961,25.37730026245117,25.78899955749512,122.12901306152344,42.1463623046875,21.605159759521484,50.74773406982422,39.92559051513672,0.5386418700218201,42.729713439941406
2015-08-25,30.512889862060547,23.370094299316406,23.318500518798828,111.85205841064452,37.99495315551758,20.302410125732425,46.10702133178711,35.38740158081055,0.4929450154304504,38.08518981933594
2015-08-28,32.86536407470703,25.521482467651367,25.90049934387207,118.75979614257812,40.58482360839844,22.303619384765625,49.3547477722168,38.41286849975586,0.5524970293045044,40.76531600952149
2015-09-02,32.1290283203125,25.30746078491211,25.52750015258789,116.43345642089844,39.41937255859375,22.44487571716309,48.15416717529297,37.91445541381836,0.5398574471473694,39.58515167236328
2015-09-08,32.07771682739258,25.30070304870605,25.87700080871582,119.27678680419922,39.34320831298828,23.15118789672852,48.60823822021485,38.37789535522461,0.5512816309928894,40.30085372924805
2015-09-11,32.64665603637695,25.728731155395508,26.472000122070312,120.03440856933594,38.924259185791016,23.12764549255371,48.14647674560547,38.01938629150391,0.5505525469779968,40.06483459472656
2015-09-16,33.15580749511719,26.224342346191406,26.36949920654297,122.28941345214844,40.05921936035156,23.363075256347656,49.36244583129883,38.73640823364258,0.5614906549453735,40.90237808227539
2015-09-21,33.22854232788086,25.95400619506836,27.41950035095215,121.23771667480467,38.62718200683594,22.88435745239257,47.29221725463867,38.57026290893555,0.5719425082206726,39.25013732910156
2015-09-24,32.62722396850586,25.90669059753418,26.6875,115.64907836914062,37.42365646362305,22.35070037841797,46.34560012817383,38.3953742980957,0.5697547793388367,38.48872756958008
2015-09-29,31.01805877685547,24.568565368652344,24.80349922180176,114.7577896118164,37.32462692260742,22.947141647338867,46.05315399169922,37.98439407348633,0.5763179063796997,38.74760818481445
2015-10-02,32.73084259033203,24.865930557250977,26.62700080871582,118.15369415283205,37.99495315551758,23.943819046020508,47.13735580444336,39.846900939941406,0.6028124094009399,39.02932357788086
2015-10-07,33.37900161743164,24.956037521362305,27.097000122070312,122.12901306152344,39.09183883666992,25.364282608032227,48.160552978515625,40.92241287231445,0.6324668526649475,39.7374267578125
2015-10-12,33.69933319091797,25.14076042175293,27.50950050354004,125.3912124633789,39.06136322021485,25.27795028686523,47.84273910522461,41.09732055664063,0.6404881477355957,39.72980499267578
2015-10-15,34.525840759277344,25.199329376220703,28.121999740600582,122.4587860107422,40.34867477416992,25.701744079589844,47.97451400756836,41.10604095458984,0.6667395234107971,40.11812973022461
2015-10-20,33.87718963623047,25.62960624694824,28.04400062561035,123.78687286376952,40.249656677246094,26.243240356445312,48.46287155151367,41.77062225341797,0.6750041842460632,40.41508102416992
2015-10-23,35.83658981323242,26.82581901550293,29.951499938964844,130.75704956054688,40.85903549194336,27.38903427124023,49.50932693481445,46.23011016845703,0.6949356198310852,41.68661117553711
2015-10-28,36.7129135131836,26.86862564086914,30.854999542236328,131.8087921142578,41.6893196105957,27.23992156982422,50.77283477783203,47.20068359375,0.6968803405761719,42.21958160400391
2015-11-02,37.25196075439453,27.29889488220215,31.417499542236328,132.2722625732422,41.041259765625,26.7690486907959,50.80384826660156,46.55363082885742,0.6976096034049988,41.76274108886719
2015-11-05,37.89612579345703,27.35693359375,32.782501220703125,132.70448303222656,41.285247802734375,26.87068748474121,51.50149154663086,47.55046844482422,0.6735455989837646,42.05747222900391
2015-11-10,37.77605819702149,26.41803550720215,32.98400115966797,130.1753692626953,42.543243408203125,26.246337890625,52.46268081665039,46.78972625732422,0.7488973140716553,42.8624382019043
2015-11-13,36.86984634399414,25.41579246520996,32.11750030517578,127.87945556640624,40.53806686401367,25.37698554992676,50.8193588256836,46.20387268066406,0.7243471145629883,41.83515167236328
2015-11-18,37.86323928833008,26.535682678222656,33.176998138427734,132.98245239257812,41.91805648803711,26.20682144165039,52.28437805175781,47.40441131591797,0.7571086287498474,42.67844772338867
2015-11-23,38.69472885131836,26.63975143432617,33.949501037597656,133.03628540039062,41.38435745239258,27.25002670288086,51.84255599975586,47.70369720458984,0.7544247508049011,42.62479019165039
2015-11-27,38.459083557128906,26.653324127197266,33.66299819946289,131.78965759277344,41.33097839355469,27.23422622680664,52.067359924316406,47.47483444213867,0.7658922076225281,42.46379852294922
2015-12-02,38.75202178955078,26.30717658996582,33.800498962402344,131.79864501953125,41.277618408203125,27.526647567749023,51.67202377319336,48.60162734985352,0.7929758429527283,42.22613525390625
